Run,Date,Instrument,Plate,Sample,Index,Reject,VIC_Target 2,VIC_Target 2_pos
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,446,FALSE,284.6,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,447,FALSE,227.22,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,448,FALSE,2814,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,449,FALSE,282.83,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,450,FALSE,2868.8,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,451,FALSE,243.3,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,452,FALSE,216.8,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,453,FALSE,3136.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,454,FALSE,130.62,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,455,FALSE,3279.1,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,456,FALSE,218.19,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,457,FALSE,3011.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,458,FALSE,2829.3,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,459,FALSE,228.15,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,460,FALSE,299.81,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,461,FALSE,228.85,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,462,FALSE,185,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,463,FALSE,254.93,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,464,FALSE,258.27,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,465,FALSE,3244.6,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,466,FALSE,220.15,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,467,FALSE,3181.3,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,468,FALSE,1811.6,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,469,FALSE,3119.1,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,470,FALSE,2658.2,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,471,FALSE,2114.5,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,472,FALSE,2408.3,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,473,FALSE,2770.3,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,474,FALSE,1735,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,475,FALSE,265.18,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,476,FALSE,185.1,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,477,FALSE,2399.3,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,478,FALSE,266.58,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,479,FALSE,195.95,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,480,FALSE,256.86,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,481,FALSE,315.69,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,482,FALSE,2562.8,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,483,FALSE,1968.2,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,484,FALSE,2646.8,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,485,FALSE,315.27,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,486,FALSE,344.63,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,487,FALSE,247.62,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,488,FALSE,2051.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,489,FALSE,2639.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,490,FALSE,2511.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,491,FALSE,2567.5,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,492,FALSE,213.41,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,493,FALSE,251.5,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,494,FALSE,2543.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,495,FALSE,2836.2,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,496,FALSE,240.66,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,497,FALSE,164.62,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,498,FALSE,3533,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,499,FALSE,190.94,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,500,FALSE,183.2,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,501,FALSE,2760.2,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,502,FALSE,291.48,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,503,FALSE,3154.2,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,504,FALSE,2866.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,505,FALSE,2862,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,506,FALSE,2207.9,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,507,FALSE,2715.1,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,508,FALSE,140.65,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,509,FALSE,257.21,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,510,FALSE,181.49,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,511,FALSE,3264.8,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,512,FALSE,262.96,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,513,FALSE,266.89,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,514,FALSE,3385.9,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,515,FALSE,182.24,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,516,FALSE,2714.3,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,517,FALSE,3131.9,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,518,FALSE,211.66,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,519,FALSE,221.16,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,520,FALSE,3006.3,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,521,FALSE,3138,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,522,FALSE,2518,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,523,FALSE,192.9,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,524,FALSE,2164.1,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,525,FALSE,2616.5,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,526,FALSE,293.49,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,527,FALSE,2424.6,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,528,FALSE,3008.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,529,FALSE,2881.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,530,FALSE,372.27,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,531,FALSE,246.17,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,532,FALSE,282.92,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,533,FALSE,2675.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,534,FALSE,2037.6,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,535,FALSE,3294.1,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,536,FALSE,2924.6,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,537,FALSE,173.65,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,538,FALSE,244.86,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,539,FALSE,2970.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,540,FALSE,304.25,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,541,FALSE,225.45,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,542,FALSE,236.23,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,543,FALSE,232.96,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,544,FALSE,252.92,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,545,FALSE,2838.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,546,FALSE,293.43,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,547,FALSE,2932.9,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,548,FALSE,266.1,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,549,FALSE,248.88,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,550,FALSE,192.87,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,551,FALSE,2741,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,552,FALSE,2641.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,553,FALSE,231.1,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,554,FALSE,228.34,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,555,FALSE,229.21,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,556,FALSE,2514.8,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,557,FALSE,2695.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,558,FALSE,250.78,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,559,FALSE,2493.9,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,560,FALSE,230.71,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,561,FALSE,236.81,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,562,FALSE,3103.3,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,563,FALSE,280.43,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,564,FALSE,310.66,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,565,FALSE,204.35,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,566,FALSE,152.33,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,567,FALSE,2451,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,568,FALSE,2537.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,569,FALSE,264.82,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,570,FALSE,285.08,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,571,FALSE,189.85,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,572,FALSE,3025.6,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,573,FALSE,234.16,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,574,FALSE,2718.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,575,FALSE,280.63,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,576,FALSE,284.23,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,577,FALSE,2619.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,578,FALSE,313.54,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,579,FALSE,181.65,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,580,FALSE,270.62,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,581,FALSE,215.63,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,582,FALSE,3545.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,583,FALSE,2464.6,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,584,FALSE,2159.2,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,585,FALSE,2907.3,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,586,FALSE,305.57,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,587,FALSE,1735.7,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,588,FALSE,256.45,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,589,FALSE,218.39,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,590,FALSE,2736.6,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,591,FALSE,255.68,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,592,FALSE,227.59,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,593,FALSE,3319.2,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,594,FALSE,267.6,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,595,FALSE,330.39,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,596,FALSE,318.44,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,597,FALSE,2754.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,598,FALSE,254.65,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,599,FALSE,3034.9,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,600,FALSE,2472.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,601,FALSE,303.36,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,602,FALSE,213.3,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,603,FALSE,2169.2,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,604,FALSE,255.6,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,605,FALSE,276.76,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,606,FALSE,2825.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,607,FALSE,3568.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,608,FALSE,205.09,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,609,FALSE,186.39,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,610,FALSE,2133.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,611,FALSE,290.09,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,612,FALSE,190.21,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,613,FALSE,254.42,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,614,FALSE,2455.2,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,615,FALSE,232.58,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,616,FALSE,252.98,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,617,FALSE,215.59,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,618,FALSE,293.05,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,619,FALSE,242.65,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,620,FALSE,2845.1,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,621,FALSE,296.35,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,622,FALSE,245.99,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,623,FALSE,180.65,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,624,FALSE,283.9,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,625,FALSE,242.34,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,626,FALSE,284.95,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,627,FALSE,172.16,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,628,FALSE,245.61,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,629,FALSE,258.45,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,630,FALSE,215.85,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,631,FALSE,194.04,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,632,FALSE,2846.5,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,633,FALSE,234.95,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,634,FALSE,207.83,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,635,FALSE,332.75,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,636,FALSE,2709.1,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,637,FALSE,296.42,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,638,FALSE,2465.9,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,639,FALSE,209,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,640,FALSE,2140.7,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,641,FALSE,2839.4,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,642,FALSE,207.04,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,643,FALSE,264.85,FALSE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,644,FALSE,2546.9,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,645,FALSE,2541,TRUE
197841 blindtest 143 01 1to100 5 24 22,05/24/2022,Absolute Q 226272021070002,M01KC222500472,B1,646,FALSE,2676.7,TRUE
